URS000006CB8E	HGNC	HGNC:51639	9606	lncRNA	WSPAR
URS000006CF92	HGNC	HGNC:56062	9606	lncRNA	SMARCA2-AS1
URS000006DA05	HGNC	HGNC:33653	9606	pre_miRNA	MIR876
URS000006E312	HGNC	HGNC:54288	9606	lncRNA	LINC02768
URS000006E464	HGNC	HGNC:7492	9606	tRNA	MT-TM
URS000006F26D	HGNC	HGNC:55240	9606	lncRNA	JARID2-DT
URS00000708DF	HGNC	HGNC:52694	9606	lncRNA	LINC01875
URS00000709A4	HGNC	HGNC:40016	9606	lncRNA	ANO1-AS1
URS0000070FEA	HGNC	HGNC:56046	9606	lncRNA	LINC02980
URS00000717CD	HGNC	HGNC:55591	9606	lncRNA	BRPF3-AS1
URS000007199C	HGNC	HGNC:55477	9606	lncRNA	RPAP3-DT
URS00000719BA	HGNC	HGNC:53317	9606	lncRNA	LINC02390
URS0000071C60	HGNC	HGNC:52925	9606	lncRNA	LINC02077
URS0000072E50	HGNC	HGNC:55365	9606	lncRNA	DHX35-DT
URS0000073187	HGNC	HGNC:52750	9606	lncRNA	LINC01928
URS00000734A2	HGNC	HGNC:53345	9606	lncRNA	LINC02416
URS0000074712	HGNC	HGNC:52753	9606	lncRNA	LNCSRLR
URS0000076CAA	HGNC	HGNC:42742	9606	lncRNA	LINC00410
URS0000076FD7	HGNC	HGNC:41496	9606	lncRNA	RC3H1-IT1
URS0000077027	HGNC	HGNC:53267	9606	lncRNA	LINC02345
URS0000077425	HGNC	HGNC:50545	9606	lncRNA	LINC01455
URS000007A3D4	HGNC	HGNC:56090	9606	lncRNA	CTNS-AS1
URS000007A723	HGNC	HGNC:53297	9606	lncRNA	LINC02375
URS000007A90A	HGNC	HGNC:7489	9606	tRNA	MT-TK
URS000007B231	HGNC	HGNC:54344	9606	lncRNA	LINC02812
URS000007BEB1	HGNC	HGNC:41031	9606	lncRNA	CNOT10-AS1
URS000007C6F9	HGNC	HGNC:18491	9606	lncRNA	TTTY10
URS000007DDD8	HGNC	HGNC:44065	9606	lncRNA	LINC00616
URS000007E37F	HGNC	HGNC:34728	9606	tRNA	TRR-TCT4-1
URS000007F1D7	HGNC	HGNC:39767	9606	lncRNA	C6orf47-AS1
URS000007FD5B	HGNC	HGNC:56210	9606	lncRNA	PTPRS-AS1
URS000007FFF1	HGNC	HGNC:41353	9606	lncRNA	LINC01014
URS0000080E9E	HGNC	HGNC:10113	9606	snoRNA	SNORD14A
URS00000812BD	HGNC	HGNC:41249	9606	lncRNA	THOC7-AS1
URS000008230A	HGNC	HGNC:32607	9606	snoRNA	SNORA17A
URS00000829DF	HGNC	HGNC:50690	9606	lncRNA	PKNOX2-DT
URS0000082D09	HGNC	HGNC:52287	9606	lncRNA	CLMAT3
URS00000832A9	HGNC	HGNC:41387	9606	lncRNA	SYNJ2-IT1
URS00000837A7	HGNC	HGNC:55434	9606	lncRNA	ATP10A-DT
URS0000084B0B	HGNC	HGNC:43429	9606	lncRNA	LINC00492
URS00000853F4	HGNC	HGNC:44163	9606	lncRNA	GPR158-AS1
URS000008602E	HGNC	HGNC:51658	9606	lncRNA	RDH10-AS1
URS0000086432	HGNC	HGNC:40706	9606	lncRNA	PUS1-AS1
URS0000086FDD	HGNC	HGNC:54069	9606	lncRNA	SCN1A-AS1
URS000008741D	HGNC	HGNC:41489	9606	lncRNA	FBXO36-IT1
URS0000088FDC	HGNC	HGNC:55836	9606	lncRNA	CYP26C1-DT
URS0000089048	HGNC	HGNC:55525	9606	lncRNA	MTUS1-DT
URS000008A5F6	HGNC	HGNC:54379	9606	lncRNA	LINC02844
URS000008AA49	HGNC	HGNC:55048	9606	lncRNA	MAP3K4-AS1
URS000008AF44	HGNC	HGNC:55204	9606	lncRNA	HK2-DT
URS000008B628	HGNC	HGNC:40745	9606	lncRNA	SUGCT-AS1
URS000008BF6D	HGNC	HGNC:49105	9606	lncRNA	LINC01067
URS000008C698	HGNC	HGNC:55692	9606	lncRNA	PIGO-AS1
URS000008D5E9	HGNC	HGNC:55778	9606	lncRNA	LINC02927
URS000008DBFD	HGNC	HGNC:50783	9606	lncRNA	LINC01447
URS000008DC88	HGNC	HGNC:10160	9606	snoRNA	SNORD33
URS000008E632	HGNC	HGNC:53503	9606	lncRNA	LINC02514
URS000008E81D	HGNC	HGNC:53061	9606	lncRNA	MIR583HG
URS000008F0CF	HGNC	HGNC:31496	9606	pre_miRNA	MIR107
URS000008F76B	HGNC	HGNC:33041	9606	snoRNA	SNORD115-22
URS0000090573	HGNC	HGNC:52755	9606	lncRNA	LINC01932
URS000009066D	HGNC	HGNC:55593	9606	lncRNA	TACR3-AS1
URS0000091C60	HGNC	HGNC:55427	9606	lncRNA	LINC02896
URS0000092302	HGNC	HGNC:34845	9606	tRNA	TRS-TGA1-1
URS00000941B9	HGNC	HGNC:39896	9606	lncRNA	PCDH9-AS2
URS0000094EC2	HGNC	HGNC:55784	9606	lncRNA	FOSL2-AS1
URS00000952F1	HGNC	HGNC:27349	9606	lncRNA	TMEM72-AS1
URS000009540E	HGNC	HGNC:55583	9606	lncRNA	SV2C-AS1
URS0000097907	HGNC	HGNC:51270	9606	lncRNA	LINC01531
URS0000097924	HGNC	HGNC:43645	9606	lncRNA	LINC00536
URS0000097F8E	HGNC	HGNC:54116	9606	lncRNA	LINC02633
URS00000981B8	HGNC	HGNC:41420	9606	lncRNA	LINC01218
URS000009863C	HGNC	HGNC:40373	9606	lncRNA	MELTF-AS1
URS0000098979	HGNC	HGNC:52911	9606	lncRNA	LINC02066
URS0000098CAD	HGNC	HGNC:48999	9606	lncRNA	GRPEL2-AS1
URS000009A2A5	HGNC	HGNC:40154	9606	lncRNA	PEF1-AS1
URS000009AC8B	HGNC	HGNC:12282	9606	tRNA	TRG-GCC3-1
URS000009C154	HGNC	HGNC:53465	9606	lncRNA	SPRY4-AS1
URS000009C72A	HGNC	HGNC:40618	9606	lncRNA	ZNF133-AS1
URS000009CB55	HGNC	HGNC:53727	9606	lncRNA	BNC2-AS1
URS000009D511	HGNC	HGNC:1265	9606	lncRNA	LINC00114
URS000009DDCA	HGNC	HGNC:34931	9606	tRNA	TRV-CAC2-1
URS000009E1B8	HGNC	HGNC:55560	9606	lncRNA	GJD2-DT
URS00000A1A88	HGNC	HGNC:34563	9606	tRNA	TRT-AGT1-3
URS00000A1A88	HGNC	HGNC:34750	9606	tRNA	TRT-AGT1-1
URS00000A1A88	HGNC	HGNC:34785	9606	tRNA	TRT-AGT1-2
URS00000A24B7	HGNC	HGNC:40898	9606	lncRNA	SRGAP3-AS1
URS00000A2A20	HGNC	HGNC:52551	9606	lncRNA	LINC01761
URS00000A3335	HGNC	HGNC:10184	9606	snoRNA	SNORD45A
URS00000A4860	HGNC	HGNC:55220	9606	lncRNA	LINC02890
URS00000A54A6	HGNC	HGNC:55431	9606	lncRNA	SNRPA1-DT
URS00000A7BEB	HGNC	HGNC:31521	9606	pre_miRNA	MIR135A2
URS00000A7F2D	HGNC	HGNC:54212	9606	lncRNA	LINC02698
URS00000A88ED	HGNC	HGNC:43651	9606	lncRNA	NARF-IT1
URS00000A9893	HGNC	HGNC:56151	9606	lncRNA	LINC03022
URS00000AED6F	HGNC	HGNC:12274	9606	tRNA	TRG-TCC1-1
URS00000AF6D5	HGNC	HGNC:27985	9606	lncRNA	EXTL3-AS1
URS00000AF93C	HGNC	HGNC:31586	9606	pre_miRNA	MIR21
URS00000AF948	HGNC	HGNC:24155	9606	lncRNA	DBH-AS1
URS00000AFC92	HGNC	HGNC:41453	9606	lncRNA	STARD13-IT1
URS00000B04B5	HGNC	HGNC:56043	9606	lncRNA	LINC02979
URS00000B15DA	HGNC	HGNC:18841	9606	lncRNA	TTTY17A
URS00000B15DA	HGNC	HGNC:31889	9606	lncRNA	TTTY17B
URS00000B15DA	HGNC	HGNC:31890	9606	lncRNA	TTTY17C
URS00000B4C13	HGNC	HGNC:52955	9606	lncRNA	LINC02100
URS00000B4D1D	HGNC	HGNC:41297	9606	lncRNA	IQCF5-AS1
URS00000B5033	HGNC	HGNC:40598	9606	lncRNA	UBE2E1-AS1
URS00000B571D	HGNC	HGNC:53946	9606	lncRNA	LINC02595
URS00000B5795	HGNC	HGNC:50658	9606	lncRNA	FOXD1-AS1
URS00000B589B	HGNC	HGNC:32631	9606	snoRNA	SNORA38
URS00000B58AE	HGNC	HGNC:40676	9606	lncRNA	NLGN1-AS1
URS00000B5C51	HGNC	HGNC:55577	9606	lncRNA	GPM6A-DT
URS00000B7056	HGNC	HGNC:52841	9606	lncRNA	ZBTB20-AS5
URS00000B7DAB	HGNC	HGNC:40440	9606	lncRNA	PDE9A-AS1
URS00000B85E5	HGNC	HGNC:49025	9606	lncRNA	LINC01037
URS00000B8E7C	HGNC	HGNC:56250	9606	lncRNA	LINC03044
URS00000B900D	HGNC	HGNC:55838	9606	lncRNA	PPP1R15B-AS1
URS00000B9562	HGNC	HGNC:53338	9606	lncRNA	LINC02409
URS00000B979A	HGNC	HGNC:39987	9606	lncRNA	RBMS3-AS1
URS00000BA3A7	HGNC	HGNC:53388	9606	lncRNA	LINC02455
URS00000BB865	HGNC	HGNC:54123	9606	lncRNA	LINC02640
URS00000BF0FE	HGNC	HGNC:26399	9606	lncRNA	AQP4-AS1
URS00000C0582	HGNC	HGNC:43022	9606	lncRNA	PCAT1
URS00000C1740	HGNC	HGNC:55992	9606	lncRNA	CPMER
URS00000C18F2	HGNC	HGNC:34686	9606	tRNA	TRP-CGG1-3
URS00000C18F2	HGNC	HGNC:34774	9606	tRNA	TRP-CGG1-1
URS00000C18F2	HGNC	HGNC:34784	9606	tRNA	TRP-CGG1-2
URS00000C20FC	HGNC	HGNC:40641	9606	lncRNA	BIRC6-AS1
URS00000C304D	HGNC	HGNC:32768	9606	snoRNA	SNORD104
URS00000C493D	HGNC	HGNC:53171	9606	lncRNA	COPDA1
URS00000C512A	HGNC	HGNC:55461	9606	lncRNA	PHLDA1-AS1
URS00000C6674	HGNC	HGNC:7486	9606	tRNA	MT-TG
URS00000C85B2	HGNC	HGNC:31609	9606	pre_miRNA	MIR25
URS00000C9BD9	HGNC	HGNC:55291	9606	lncRNA	HAUS5-DT
URS00000CBE63	HGNC	HGNC:31634	9606	pre_miRNA	MIR33A
URS00000CC06A	HGNC	HGNC:34827	9606	tRNA	TRR-TCG1-1
URS00000CC074	HGNC	HGNC:32651	9606	snoRNA	SNORA57
URS00000CC3ED	HGNC	HGNC:55212	9606	lncRNA	FAM193B-DT
URS00000CCD25	HGNC	HGNC:53911	9606	lncRNA	KHDRBS2-OT1
URS00000CF7F0	HGNC	HGNC:40310	9606	lncRNA	ITIH4-AS1
URS00000CF9B3	HGNC	HGNC:53582	9606	lncRNA	LINC02547
URS00000D11E0	HGNC	HGNC:42698	9606	lncRNA	LINC00374
URS00000D2636	HGNC	HGNC:55620	9606	lncRNA	MLF1-DT
URS00000D291F	HGNC	HGNC:55786	9606	lncRNA	LARP4B-DT
URS00000D3355	HGNC	HGNC:56255	9606	lncRNA	ACE2-DT
URS00000D37A5	HGNC	HGNC:53943	9606	lncRNA	TBILA
URS00000D4D68	HGNC	HGNC:55511	9606	lncRNA	IGSF22-AS1
URS00000D505B	HGNC	HGNC:40352	9606	lncRNA	LINC00901
URS00000D55BF	HGNC	HGNC:40797	9606	lncRNA	ADAMTS19-AS1
URS00000D55EA	HGNC	HGNC:10231	9606	snoRNA	SNORA70
URS00000D5BD9	HGNC	HGNC:40562	9606	lncRNA	SPTBN1-AS1
URS00000D6345	HGNC	HGNC:50540	9606	lncRNA	LINC01332
URS00000D6378	HGNC	HGNC:31568	9606	pre_miRNA	MIR196A2
URS00000D9E82	HGNC	HGNC:55802	9606	lncRNA	SPOPL-DT
URS00000D9E9B	HGNC	HGNC:40591	9606	lncRNA	TP73-AS2
URS00000DBA4A	HGNC	HGNC:40696	9606	lncRNA	PPP1R9A-AS1
URS00000DBA4C	HGNC	HGNC:18494	9606	lncRNA	TTTY13
URS00000DD591	HGNC	HGNC:31549	9606	pre_miRNA	MIR181A2
URS00000DDB0D	HGNC	HGNC:49239	9606	lncRNA	UXT-AS1
URS00000DDD35	HGNC	HGNC:31645	9606	pre_miRNA	MIR93
URS00000DE3E2	HGNC	HGNC:10115	9606	snoRNA	SNORA73A
URS00000DEB40	HGNC	HGNC:53107	9606	lncRNA	LINC02236
URS00000E075D	HGNC	HGNC:40118	9606	lncRNA	CACNA1C-AS2
URS00000E186E	HGNC	HGNC:41061	9606	lncRNA	C5orf34-AS1
URS00000E1A0E	HGNC	HGNC:40620	9606	lncRNA	ZNF197-AS1
URS00000E1B96	HGNC	HGNC:55777	9606	lncRNA	CBR1-AS1
URS00000E1E01	HGNC	HGNC:52480	9606	lncRNA	LINC01692
URS00000E4C5C	HGNC	HGNC:42445	9606	lncRNA	BSN-DT
URS00000E4D61	HGNC	HGNC:41236	9606	lncRNA	WWC3-AS1
URS00000E62F0	HGNC	HGNC:55766	9606	lncRNA	EHBP1-AS1
URS00000E7A69	HGNC	HGNC:53108	9606	lncRNA	LINC02237
URS00000E9163	HGNC	HGNC:49796	9606	lncRNA	LINC01239
URS00000E9EFC	HGNC	HGNC:53936	9606	lncRNA	MUC5B-AS1
URS00000EA3E7	HGNC	HGNC:40883	9606	lncRNA	SDK1-AS1
URS00000EA984	HGNC	HGNC:37457	9606	lncRNA	MYB-AS1
URS00000EB375	HGNC	HGNC:53097	9606	lncRNA	LINC02228
URS00000EB57A	HGNC	HGNC:56083	9606	lncRNA	LINC02986
URS00000EBBA8	HGNC	HGNC:40082	9606	lncRNA	ARHGEF2-AS1
URS00000EBC96	HGNC	HGNC:53606	9606	lncRNA	LINC02566
URS00000EBE00	HGNC	HGNC:32859	9606	pre_miRNA	MIR603
URS00000EC1BE	HGNC	HGNC:33658	9606	pre_miRNA	MIR744
URS00000ED31F	HGNC	HGNC:50677	9606	lncRNA	LINC01397
URS00000ED543	HGNC	HGNC:53104	9606	lncRNA	LINC02233
URS00000ED9FC	HGNC	HGNC:53593	9606	lncRNA	LINC02555
URS00000EDD2D	HGNC	HGNC:55720	9606	lncRNA	PLPPR5-AS1
URS00000EEF24	HGNC	HGNC:51557	9606	lncRNA	LINC01592
URS00000F04DE	HGNC	HGNC:56350	9606	lncRNA	EFCAB10-AS1
URS00000F129B	HGNC	HGNC:54351	9606	lncRNA	LINC02820
URS00000F2868	HGNC	HGNC:53931	9606	lncRNA	LINC02599
URS00000F2AEF	HGNC	HGNC:33030	9606	snoRNA	SNORD115-11
URS00000F2AEF	HGNC	HGNC:33048	9606	snoRNA	SNORD115-29
URS00000F2AEF	HGNC	HGNC:33055	9606	snoRNA	SNORD115-36
URS00000F2AEF	HGNC	HGNC:33062	9606	snoRNA	SNORD115-43
URS00000F30A4	HGNC	HGNC:34826	9606	tRNA	TRT-TGT5-1
URS00000F31F4	HGNC	HGNC:31592	9606	pre_miRNA	MIR215
URS00000F3F5E	HGNC	HGNC:7502	9606	tRNA	MT-TY
URS00000F44D2	HGNC	HGNC:41380	9606	lncRNA	ST6GAL2-IT1
URS00000F4646	HGNC	HGNC:33040	9606	snoRNA	SNORD115-21
URS00000F4AC3	HGNC	HGNC:31569	9606	pre_miRNA	MIR197
URS00000F6216	HGNC	HGNC:56013	9606	lncRNA	LINC02972
URS00000F6307	HGNC	HGNC:55594	9606	lncRNA	SORL1-AS1
URS00000F783F	HGNC	HGNC:43750	9606	lncRNA	HOXC-AS2
URS00000F7CF7	HGNC	HGNC:40229	9606	lncRNA	FARP1-AS1
URS00000F7EF1	HGNC	HGNC:54363	9606	lncRNA	LINC02830
URS00000F843E	HGNC	HGNC:42795	9606	lncRNA	SLC25A30-AS1
URS00000F8807	HGNC	HGNC:56639	9606	lncRNA	LINC03067
URS00000F8A5F	HGNC	HGNC:32618	9606	snoRNA	SNORA28
URS00000F92BD	HGNC	HGNC:50345	9606	lncRNA	PABPC1L2B-AS1
URS00000F9D45	HGNC	HGNC:34362	9606	rRNA	RNA5S1
URS00000F9D45	HGNC	HGNC:34363	9606	rRNA	RNA5S2
URS00000F9D45	HGNC	HGNC:34364	9606	rRNA	RNA5S3
URS00000F9D45	HGNC	HGNC:34365	9606	rRNA	RNA5S4
URS00000F9D45	HGNC	HGNC:34366	9606	rRNA	RNA5S5
URS00000F9D45	HGNC	HGNC:34367	9606	rRNA	RNA5S6
URS00000F9D45	HGNC	HGNC:34368	9606	rRNA	RNA5S7
URS00000F9D45	HGNC	HGNC:34369	9606	rRNA	RNA5S8
URS00000F9D45	HGNC	HGNC:34371	9606	rRNA	RNA5S10
URS00000F9D45	HGNC	HGNC:34372	9606	rRNA	RNA5S11
URS00000F9D45	HGNC	HGNC:34373	9606	rRNA	RNA5S12
URS00000F9D45	HGNC	HGNC:34374	9606	rRNA	RNA5S13
URS00000F9D45	HGNC	HGNC:34375	9606	rRNA	RNA5S14
URS00000F9D45	HGNC	HGNC:34376	9606	rRNA	RNA5S15
